ORDER_ID + (SELECT NOISE FROM VARS),store_lat,store_lng,user_lat,user_lng,dispatch_at,pickup_at_lb,pickup_at_ub,deliver_at_lb,deliver_at_ub
106213127.0,11.00663,-74.813997,11.007601,-74.802161,2020-08-16 11:54:05.369877,2020-08-16 11:52:59.000000,2020-08-16 12:02:59.000000,2020-08-16 12:09:39.000000,2020-08-16 12:25:39.000000
106217706.0,11.025556,-74.862028,11.019195,-74.865245,2020-08-16 12:03:10.797776,2020-08-16 12:01:38.000000,2020-08-16 12:11:38.000000,2020-08-16 12:21:45.000000,2020-08-16 12:37:45.000000
106216351.0,11.009211,-74.825084,11.0229575,-74.813494,2020-08-16 12:17:04.817485,2020-08-16 12:15:57.000000,2020-08-16 12:25:57.000000,2020-08-16 12:18:26.000000,2020-08-16 12:34:26.000000
106216084.0,11.025556,-74.862028,11.0180882,-74.8626645,2020-08-16 12:08:08.316655,2020-08-16 12:06:56.000000,2020-08-16 12:16:56.000000,2020-08-16 12:17:42.000000,2020-08-16 12:33:42.000000
106216831.0,11.011664,-74.806612,11.01739,-74.832535,2020-08-16 12:11:06.165191,2020-08-16 12:10:01.000000,2020-08-16 12:20:01.000000,2020-08-16 12:19:35.000000,2020-08-16 12:35:35.000000
106217581.0,11.003126,-74.823977,11.003165,-74.836329,2020-08-16 12:13:06.905794,2020-08-16 12:12:38.000000,2020-08-16 12:22:38.000000,2020-08-16 12:21:28.000000,2020-08-16 12:37:28.000000
106214692.0,11.008223472928,-74.814941079285,10.997617,-74.798853,2020-08-16 12:15:07.049266,2020-08-16 12:16:36.000000,2020-08-16 12:26:36.000000,2020-08-16 12:14:10.000000,2020-08-16 12:30:10.000000
106211455.0,11.004767054805,-74.814856052399,11.0054838,-74.8080784,2020-08-16 11:59:09.603902,2020-08-16 11:58:05.000000,2020-08-16 12:08:05.000000,2020-08-16 11:54:35.000000,2020-08-16 12:10:35.000000
106212355.0,11.004381,-74.817881,10.980906870219,-74.831309728324,2020-08-16 12:09:07.329039,2020-08-16 12:08:05.000000,2020-08-16 12:18:05.000000,2020-08-16 12:07:27.000000,2020-08-16 12:23:27.000000
106213012.0,11.0085499,-74.8212934,11.000923,-74.82918,2020-08-16 12:08:08.316922,2020-08-16 12:12:08.000000,2020-08-16 12:22:08.000000,2020-08-16 12:25:22.000000,2020-08-16 12:41:22.000000
106214552.0,11.013303,-74.827675,11.013936,-74.824288,2020-08-16 11:58:06.464823,2020-08-16 11:57:19.000000,2020-08-16 12:07:19.000000,2020-08-16 12:13:46.000000,2020-08-16 12:29:46.000000
106210651.0,11.000654,-74.796951,11.00482,-74.798813,2020-08-16 12:04:07.236701,2020-08-16 12:28:56.000000,2020-08-16 12:38:56.000000,2020-08-16 12:08:53.000000,2020-08-16 12:24:53.000000
106221069.0,10.989204,-74.813147,10.9818365,-74.7776097,2020-08-16 12:20:06.677132,2020-08-16 12:29:37.000000,2020-08-16 12:39:37.000000,2020-08-16 12:33:35.000000,2020-08-16 12:49:35.000000
106213736.0,11.011664,-74.806612,10.9993671,-74.8013508,2020-08-16 12:06:06.605256,2020-08-16 12:05:12.000000,2020-08-16 12:15:12.000000,2020-08-16 12:11:29.000000,2020-08-16 12:27:29.000000
106217541.0,11.006419454678,-74.828855250332,11.018069414383,-74.862851500511,2020-08-16 12:16:09.421953,2020-08-16 12:20:32.000000,2020-08-16 12:30:32.000000,2020-08-16 12:35:21.000000,2020-08-16 12:51:21.000000
106217894.0,11.006093,-74.826478,11.00234,-74.823177,2020-08-16 12:12:06.138677,2020-08-16 12:11:11.000000,2020-08-16 12:21:11.000000,2020-08-16 12:21:16.000000,2020-08-16 12:37:16.000000
106219754.0,11.015595,-74.82576,11.015679,-74.820804,2020-08-16 12:20:06.677276,2020-08-16 12:19:26.000000,2020-08-16 12:29:26.000000,2020-08-16 12:26:40.000000,2020-08-16 12:42:40.000000
106216543.0,10.926280131265,-74.779094991402,10.9384326,-74.7943223,2020-08-16 12:03:10.797915,2020-08-16 12:02:32.000000,2020-08-16 12:12:32.000000,2020-08-16 12:18:56.000000,2020-08-16 12:34:56.000000
106214700.0,11.005208354733,-74.801445306134,11.024034218343,-74.807708971202,2020-08-16 12:05:06.306973,2020-08-16 12:07:47.000000,2020-08-16 12:17:47.000000,2020-08-16 12:14:12.000000,2020-08-16 12:30:12.000000
106218628.0,11.001398,-74.80778,11.01693,-74.82624,2020-08-16 12:23:07.048145,2020-08-16 12:22:40.000000,2020-08-16 12:32:40.000000,2020-08-16 12:23:59.000000,2020-08-16 12:39:59.000000
106211302.0,11.000471,-74.825192,11.0159201,-74.8460947,2020-08-16 12:08:08.316870,2020-08-16 12:07:46.000000,2020-08-16 12:17:46.000000,2020-08-16 12:04:03.000000,2020-08-16 12:20:03.000000
106212462.0,11.000799,-74.819348,11.008284,-74.811531,2020-08-16 12:06:06.605243,2020-08-16 12:05:01.000000,2020-08-16 12:15:01.000000,2020-08-16 12:07:44.000000,2020-08-16 12:23:44.000000
106215207.0,11.000799,-74.819348,10.994179659679,-74.785903362483,2020-08-16 12:13:06.905861,2020-08-16 12:12:48.000000,2020-08-16 12:22:48.000000,2020-08-16 12:15:25.000000,2020-08-16 12:31:25.000000
106215157.0,10.992913477089,-74.803427134116,11.0192497,-74.8072665,2020-08-16 12:15:07.049195,2020-08-16 12:14:27.000000,2020-08-16 12:24:27.000000,2020-08-16 12:19:18.000000,2020-08-16 12:35:18.000000
106213737.0,11.004298379775,-74.806525653067,10.9993671,-74.8013508,2020-08-16 12:18:08.247524,2020-08-16 12:17:10.000000,2020-08-16 12:27:10.000000,2020-08-16 12:11:29.000000,2020-08-16 12:27:29.000000
106213067.0,11.000586226746,-74.809034308616,10.995918,-74.825949,2020-08-16 12:09:07.329000,2020-08-16 12:08:35.000000,2020-08-16 12:18:35.000000,2020-08-16 12:09:29.000000,2020-08-16 12:25:29.000000
106217130.0,11.002246,-74.82773,11.002995445847,-74.821759723127,2020-08-16 12:05:06.307301,2020-08-16 12:04:37.000000,2020-08-16 12:14:37.000000,2020-08-16 12:20:24.000000,2020-08-16 12:36:24.000000
106212957.0,10.9902,-74.78886,11.001239,-74.790699,2020-08-16 12:04:07.236693,2020-08-16 12:03:35.000000,2020-08-16 12:13:35.000000,2020-08-16 12:09:13.000000,2020-08-16 12:25:13.000000
106214526.0,11.005154,-74.826668728836,11.018190396361,-74.822094875879,2020-08-16 12:18:08.247617,2020-08-16 12:34:34.000000,2020-08-16 12:44:34.000000,2020-08-16 12:27:42.000000,2020-08-16 12:43:42.000000
106210577.0,11.00334049361,-74.808099976687,11.011173,-74.82061,2020-08-16 12:03:10.798344,2020-08-16 12:00:32.000000,2020-08-16 12:10:32.000000,2020-08-16 12:07:39.000000,2020-08-16 12:23:39.000000
106214513.0,11.009454162759,-74.808012510034,11.008536666206,-74.819815792143,2020-08-16 12:03:10.797967,2020-08-16 12:09:28.000000,2020-08-16 12:19:28.000000,2020-08-16 12:13:40.000000,2020-08-16 12:29:40.000000
106213531.0,11.010363867163,-74.812464346892,11.008909,-74.809792,2020-08-16 12:12:06.138647,2020-08-16 12:11:00.000000,2020-08-16 12:21:00.000000,2020-08-16 12:10:51.000000,2020-08-16 12:26:51.000000
106215914.0,11.000654,-74.796951,11.003339,-74.797646,2020-08-16 12:18:08.247549,2020-08-16 12:34:24.000000,2020-08-16 12:44:24.000000,2020-08-16 12:24:15.000000,2020-08-16 12:40:15.000000
106213581.0,11.003411,-74.835274,11.007752,-74.838082,2020-08-16 11:56:04.036283,2020-08-16 11:55:11.000000,2020-08-16 12:05:11.000000,2020-08-16 12:04:00.000000,2020-08-16 12:20:00.000000
106214805.0,11.004725,-74.815198,11.004654,-74.814405,2020-08-16 12:03:10.798309,2020-08-16 12:01:46.000000,2020-08-16 12:11:46.000000,2020-08-16 12:14:28.000000,2020-08-16 12:30:28.000000
106211023.0,11.0085499,-74.8212934,11.011593,-74.821254,2020-08-16 11:57:06.701984,2020-08-16 12:05:08.000000,2020-08-16 12:15:08.000000,2020-08-16 12:14:07.000000,2020-08-16 12:30:07.000000
106217852.0,11.002557498627,-74.827872855208,10.989251703442,-74.809229783714,2020-08-16 12:14:08.643815,2020-08-16 12:13:38.000000,2020-08-16 12:23:38.000000,2020-08-16 12:22:08.000000,2020-08-16 12:38:08.000000
106217455.0,11.006093,-74.826478,10.9928317,-74.8231483,2020-08-16 12:11:06.165382,2020-08-16 12:10:16.000000,2020-08-16 12:20:16.000000,2020-08-16 12:21:09.000000,2020-08-16 12:37:09.000000
106212952.0,10.989279,-74.813545,10.995143367717,-74.813274890184,2020-08-16 12:12:06.138445,2020-08-16 12:11:49.000000,2020-08-16 12:21:49.000000,2020-08-16 12:09:12.000000,2020-08-16 12:25:12.000000
106213211.0,11.002557498627,-74.827872855208,10.997791797191,-74.813300706446,2020-08-16 12:00:07.993294,2020-08-16 11:59:46.000000,2020-08-16 12:09:46.000000,2020-08-16 12:09:54.000000,2020-08-16 12:25:54.000000
106211913.0,11.006093,-74.826478,11.020575140416,-74.813540764153,2020-08-16 11:56:04.036390,2020-08-16 11:54:59.000000,2020-08-16 12:04:59.000000,2020-08-16 12:06:00.000000,2020-08-16 12:22:00.000000
106213677.0,11.013287,-74.827665,11.018985,-74.821421,2020-08-16 12:11:06.165257,2020-08-16 12:20:12.000000,2020-08-16 12:30:12.000000,2020-08-16 12:11:19.000000,2020-08-16 12:27:19.000000
106212574.0,11.00199018999,-74.827846792948,10.998582009951,-74.809865131974,2020-08-16 11:55:06.495965,2020-08-16 11:52:38.000000,2020-08-16 12:02:38.000000,2020-08-16 12:08:04.000000,2020-08-16 12:24:04.000000
106214576.0,10.988193,-74.797919,11.006207,-74.824051,2020-08-16 12:09:07.328981,2020-08-16 12:07:51.000000,2020-08-16 12:17:51.000000,2020-08-16 12:07:50.000000,2020-08-16 12:23:50.000000
106216015.0,11.00905064994,-74.820864202551,11.014233,-74.819975,2020-08-16 12:03:10.798078,2020-08-16 12:01:14.000000,2020-08-16 12:11:14.000000,2020-08-16 12:17:31.000000,2020-08-16 12:33:31.000000
106219883.0,11.009985,-74.812551,10.984881,-74.78461,2020-08-16 12:13:06.906004,2020-08-16 12:12:01.000000,2020-08-16 12:22:01.000000,2020-08-16 12:26:59.000000,2020-08-16 12:42:59.000000
106215120.0,11.006093,-74.826478,11.019133379725,-74.820182584226,2020-08-16 12:05:06.307319,2020-08-16 12:04:40.000000,2020-08-16 12:14:40.000000,2020-08-16 12:15:12.000000,2020-08-16 12:31:12.000000
106210892.0,10.992126,-74.788963,11.015361,-74.824452,2020-08-16 12:03:10.797855,2020-08-16 12:17:29.000000,2020-08-16 12:27:29.000000,2020-08-16 12:22:00.000000,2020-08-16 12:38:00.000000
106217629.0,11.006093,-74.826478,11.0213762,-74.8250798,2020-08-16 12:11:06.165401,2020-08-16 12:10:41.000000,2020-08-16 12:20:41.000000,2020-08-16 12:21:33.000000,2020-08-16 12:37:33.000000
106213998.0,10.99711,-74.817206,10.998776,-74.830222,2020-08-16 12:15:07.049419,2020-08-16 12:30:40.000000,2020-08-16 12:40:40.000000,2020-08-16 12:12:14.000000,2020-08-16 12:28:14.000000
106217415.0,11.003705,-74.817286,11.007271,-74.837784,2020-08-16 12:20:06.677395,2020-08-16 12:20:27.000000,2020-08-16 12:30:27.000000,2020-08-16 12:21:04.000000,2020-08-16 12:37:04.000000
106215472.0,11.005435,-74.817312,11.012731,-74.822637,2020-08-16 12:20:06.677383,2020-08-16 12:23:22.000000,2020-08-16 12:33:22.000000,2020-08-16 12:12:06.000000,2020-08-16 12:28:06.000000
106217368.0,11.012801,-74.797815,11.010299,-74.7914989,2020-08-16 12:17:04.817582,2020-08-16 12:16:30.000000,2020-08-16 12:26:30.000000,2020-08-16 12:20:56.000000,2020-08-16 12:36:56.000000
106212170.0,11.013567,-74.81445,11.007203,-74.810768,2020-08-16 12:03:10.797976,2020-08-16 12:00:51.000000,2020-08-16 12:10:51.000000,2020-08-16 12:06:50.000000,2020-08-16 12:22:50.000000
106213317.0,11.007900118651,-74.817311333576,11.017632,-74.840929,2020-08-16 12:15:07.049247,2020-08-16 12:14:15.000000,2020-08-16 12:24:15.000000,2020-08-16 12:10:13.000000,2020-08-16 12:26:13.000000
106210485.0,11.007280730358,-74.816359840729,11.015782,-74.823273,2020-08-16 12:01:03.908436,2020-08-16 12:00:13.000000,2020-08-16 12:10:13.000000,2020-08-16 12:10:17.000000,2020-08-16 12:26:17.000000
106219334.0,11.016796818573,-74.81058379266,11.007876711739,-74.837274832085,2020-08-16 12:20:06.677264,2020-08-16 12:39:58.000000,2020-08-16 12:49:58.000000,2020-08-16 12:25:44.000000,2020-08-16 12:41:44.000000
106212277.0,11.000586226746,-74.809034308616,11.008024,-74.81572,2020-08-16 12:08:08.316887,2020-08-16 12:07:30.000000,2020-08-16 12:17:30.000000,2020-08-16 12:07:12.000000,2020-08-16 12:23:12.000000
106216116.0,10.989279,-74.813545,10.991242922063,-74.818922951818,2020-08-16 12:22:07.181480,2020-08-16 12:21:17.000000,2020-08-16 12:31:17.000000,2020-08-16 12:17:45.000000,2020-08-16 12:33:45.000000
106220877.0,11.013314,-74.827486,11.020408619227,-74.823208786547,2020-08-16 12:13:06.905893,2020-08-16 12:12:11.000000,2020-08-16 12:22:11.000000,2020-08-16 12:29:08.000000,2020-08-16 12:45:08.000000
106211787.0,11.009454162759,-74.808012510034,11.019192287684,-74.822061806917,2020-08-16 12:03:10.797993,2020-08-16 12:01:27.000000,2020-08-16 12:11:27.000000,2020-08-16 12:05:34.000000,2020-08-16 12:21:34.000000
106211406.0,10.989289625991,-74.813359209995,10.978794,-74.8178728,2020-08-16 12:00:07.993053,2020-08-16 11:59:31.000000,2020-08-16 12:09:31.000000,2020-08-16 12:07:24.000000,2020-08-16 12:23:24.000000
106342896.0,11.011734010472,-74.808632542328,11.000519650068,-74.793115855391,2020-08-16 17:18:06.332791,2020-08-16 17:17:10.000000,2020-08-16 17:27:10.000000,2020-08-16 17:32:07.000000,2020-08-16 17:48:07.000000
106337483.0,11.004474132036,-74.806380268088,11.002770661709,-74.809503369033,2020-08-16 17:06:03.603039,2020-08-16 17:05:10.000000,2020-08-16 17:15:10.000000,2020-08-16 17:13:11.000000,2020-08-16 17:29:11.000000
106341069.0,11.001398,-74.80778,11.006708,-74.802513,2020-08-16 17:13:05.299775,2020-08-16 17:15:38.000000,2020-08-16 17:25:38.000000,2020-08-16 17:25:34.000000,2020-08-16 17:41:34.000000
106336112.0,11.001148899255,-74.808211277281,11.012502045231,-74.824650473893,2020-08-16 16:57:05.386671,2020-08-16 16:55:56.000000,2020-08-16 17:05:56.000000,2020-08-16 17:08:22.000000,2020-08-16 17:24:22.000000
106341950.0,11.018631,-74.865019,11.027245,-74.861656,2020-08-16 17:19:04.723577,2020-08-16 17:17:53.000000,2020-08-16 17:27:53.000000,2020-08-16 17:19:36.000000,2020-08-16 17:35:36.000000
106337081.0,11.001228,-74.82445,11.018491315112,-74.808593429625,2020-08-16 16:52:05.075577,2020-08-16 16:51:40.000000,2020-08-16 17:01:40.000000,2020-08-16 17:11:49.000000,2020-08-16 17:27:49.000000
106336458.0,11.015177090082,-74.827386708004,11.009367,-74.832893,2020-08-16 16:55:05.729943,2020-08-16 16:54:15.000000,2020-08-16 17:04:15.000000,2020-08-16 17:09:31.000000,2020-08-16 17:25:31.000000
106335905.0,11.015564,-74.829614,11.002995445847,-74.821759723127,2020-08-16 17:03:04.351640,2020-08-16 17:02:37.000000,2020-08-16 17:12:37.000000,2020-08-16 17:07:34.000000,2020-08-16 17:23:34.000000
106336184.0,11.017026134642,-74.824165871021,11.018955,-74.804592,2020-08-16 16:53:04.426068,2020-08-16 16:54:07.000000,2020-08-16 17:04:07.000000,2020-08-16 17:08:36.000000,2020-08-16 17:24:36.000000
106337058.0,11.004356413228,-74.806595419932,11.000623849359,-74.809218719602,2020-08-16 17:06:03.603046,2020-08-16 17:04:59.000000,2020-08-16 17:14:59.000000,2020-08-16 17:11:43.000000,2020-08-16 17:27:43.000000
106339998.0,11.004113852573,-74.812419753967,11.005797,-74.809984,2020-08-16 17:07:05.866226,2020-08-16 17:06:35.000000,2020-08-16 17:16:35.000000,2020-08-16 17:14:00.000000,2020-08-16 17:30:00.000000
106341264.0,11.005604305813,-74.807624421164,11.006893,-74.807189,2020-08-16 17:26:05.101458,2020-08-16 17:25:29.000000,2020-08-16 17:35:29.000000,2020-08-16 17:20:15.000000,2020-08-16 17:36:15.000000
106336536.0,11.004113852573,-74.812419753967,11.017237,-74.81108,2020-08-16 16:55:05.730019,2020-08-16 16:54:26.000000,2020-08-16 17:04:26.000000,2020-08-16 17:08:50.000000,2020-08-16 17:24:50.000000
106336813.0,11.003743379615,-74.817666569645,11.002698,-74.811809,2020-08-16 17:03:04.351666,2020-08-16 17:02:47.000000,2020-08-16 17:12:47.000000,2020-08-16 17:11:57.000000,2020-08-16 17:27:57.000000
106335707.0,11.002476,-74.821344,11.009684,-74.836426,2020-08-16 16:47:03.820973,2020-08-16 16:46:17.000000,2020-08-16 16:56:17.000000,2020-08-16 17:01:53.000000,2020-08-16 17:17:53.000000
106336627.0,11.001398,-74.80778,11.00767,-74.835761,2020-08-16 16:57:05.386690,2020-08-16 16:59:56.000000,2020-08-16 17:09:56.000000,2020-08-16 17:10:13.000000,2020-08-16 17:26:13.000000
106342069.0,11.003058,-74.823999,11.006018,-74.83841,2020-08-16 17:18:06.332758,2020-08-16 17:17:12.000000,2020-08-16 17:27:12.000000,2020-08-16 17:29:01.000000,2020-08-16 17:45:01.000000
106339425.0,11.011568,-74.828225,11.000517,-74.821716,2020-08-16 17:07:05.866114,2020-08-16 17:06:21.000000,2020-08-16 17:16:21.000000,2020-08-16 17:20:01.000000,2020-08-16 17:36:01.000000
106338556.0,10.989705,-74.788555,10.9835402,-74.8046206,2020-08-16 17:08:06.312615,2020-08-16 17:06:58.000000,2020-08-16 17:16:58.000000,2020-08-16 17:16:58.000000,2020-08-16 17:32:58.000000
106339243.0,11.004622,-74.81687,11.015782,-74.823273,2020-08-16 17:18:06.332800,2020-08-16 17:19:28.000000,2020-08-16 17:29:28.000000,2020-08-16 17:19:28.000000,2020-08-16 17:35:28.000000
106342543.0,11.009320066722,-74.805186448961,11.0212935,-74.8191536,2020-08-16 17:15:05.580314,2020-08-16 17:14:45.000000,2020-08-16 17:24:45.000000,2020-08-16 17:30:44.000000,2020-08-16 17:46:44.000000
106335926.0,11.001148899255,-74.808211277281,11.0012335,-74.822604,2020-08-16 16:58:05.573591,2020-08-16 16:57:14.000000,2020-08-16 17:07:14.000000,2020-08-16 17:07:39.000000,2020-08-16 17:23:39.000000
106335706.0,11.005888,-74.812937,10.995001,-74.827487,2020-08-16 17:04:03.421103,2020-08-16 17:03:38.000000,2020-08-16 17:13:38.000000,2020-08-16 17:06:53.000000,2020-08-16 17:22:53.000000
106338314.0,11.004643,-74.814986,11.0032647,-74.8133544,2020-08-16 17:01:03.853768,2020-08-16 17:00:09.000000,2020-08-16 17:10:09.000000,2020-08-16 17:16:10.000000,2020-08-16 17:32:10.000000
106337175.0,11.002352,-74.821048,11.000818,-74.8231333,2020-08-16 17:13:05.299666,2020-08-16 17:16:29.000000,2020-08-16 17:26:29.000000,2020-08-16 17:12:06.000000,2020-08-16 17:28:06.000000
106337907.0,11.015673939771,-74.828342225287,11.0223502,-74.8158407,2020-08-16 17:01:03.853689,2020-08-16 16:59:56.000000,2020-08-16 17:09:56.000000,2020-08-16 17:14:43.000000,2020-08-16 17:30:43.000000
106343404.0,11.004113852573,-74.812419753967,11.005796,-74.815408,2020-08-16 17:19:04.723714,2020-08-16 17:18:28.000000,2020-08-16 17:28:28.000000,2020-08-16 17:25:54.000000,2020-08-16 17:41:54.000000
106339328.0,11.001148899255,-74.808211277281,11.015914,-74.819783,2020-08-16 17:07:05.866174,2020-08-16 17:06:13.000000,2020-08-16 17:16:13.000000,2020-08-16 17:19:46.000000,2020-08-16 17:35:46.000000
106336101.0,10.9902558,-74.78842415,10.9957153,-74.7973292,2020-08-16 17:04:03.421082,2020-08-16 17:11:57.000000,2020-08-16 17:21:57.000000,2020-08-16 17:08:19.000000,2020-08-16 17:24:19.000000
106341916.0,11.014334,-74.806685,10.9993902,-74.7970221,2020-08-16 17:23:04.715544,2020-08-16 17:21:58.000000,2020-08-16 17:31:58.000000,2020-08-16 17:25:28.000000,2020-08-16 17:41:28.000000
106417909.0,11.018631,-74.865019,11.007951,-74.8353546,2020-08-16 20:15:06.877232,2020-08-16 20:14:14.000000,2020-08-16 20:24:14.000000,2020-08-16 20:33:34.000000,2020-08-16 20:49:34.000000
106417776.0,11.020658,-74.816578,11.0391534,-74.8241087,2020-08-16 20:30:05.227312,2020-08-16 20:47:51.000000,2020-08-16 20:57:51.000000,2020-08-16 20:29:16.000000,2020-08-16 20:45:16.000000
105617763.0,11.009522,-74.791308,11.009875,-74.814435,2020-08-16 08:47:01.281946,2020-08-16 08:42:26.000000,2020-08-16 08:52:26.000000,2020-08-16 09:22:00.000000,2020-08-16 09:38:00.000000
106400428.0,11.002128,-74.828038,11.008465,-74.812508,2020-08-16 19:42:11.723901,2020-08-16 19:40:44.000000,2020-08-16 19:50:44.000000,2020-08-16 19:50:52.000000,2020-08-16 20:06:52.000000
106251421.0,11.018395713026,-74.834849499336,11.0164192,-74.8352049,2020-08-16 13:39:06.295269,2020-08-16 13:38:19.000000,2020-08-16 13:48:19.000000,2020-08-16 13:35:21.000000,2020-08-16 13:51:21.000000
106242636.0,11.005161,-74.802396,11.00435,-74.814685,2020-08-16 13:27:08.238291,2020-08-16 13:26:31.000000,2020-08-16 13:36:31.000000,2020-08-16 13:12:30.000000,2020-08-16 13:28:30.000000
106264289.0,11.011664,-74.806612,11.000773,-74.832069,2020-08-16 13:45:07.792049,2020-08-16 13:43:53.000000,2020-08-16 13:53:53.000000,2020-08-16 13:54:47.000000,2020-08-16 14:10:47.000000
106253051.0,10.99711,-74.817206,11.004118,-74.831378,2020-08-16 13:45:07.792016,2020-08-16 13:50:23.000000,2020-08-16 14:00:23.000000,2020-08-16 13:32:23.000000,2020-08-16 13:48:23.000000
106266494.0,11.002366,-74.82381,10.991033306356,-74.817828778247,2020-08-16 14:12:09.349452,2020-08-16 14:32:12.000000,2020-08-16 14:42:12.000000,2020-08-16 13:59:08.000000,2020-08-16 14:15:08.000000
106261492.0,11.015595,-74.82576,11.019027740282,-74.826182685792,2020-08-16 13:43:05.921627,2020-08-16 13:41:58.000000,2020-08-16 13:51:58.000000,2020-08-16 13:49:22.000000,2020-08-16 14:05:22.000000
106256250.0,11.020812,-74.816503,11.022045,-74.812695,2020-08-16 13:45:07.791989,2020-08-16 13:44:19.000000,2020-08-16 13:54:19.000000,2020-08-16 13:38:44.000000,2020-08-16 13:54:44.000000
106244671.0,11.013303,-74.827675,11.018904,-74.864491,2020-08-16 13:01:05.858016,2020-08-16 13:00:02.000000,2020-08-16 13:10:02.000000,2020-08-16 13:16:26.000000,2020-08-16 13:32:26.000000
106246122.0,11.007435,-74.816469,11.001383,-74.8254376,2020-08-16 13:30:06.506230,2020-08-16 13:29:09.000000,2020-08-16 13:39:09.000000,2020-08-16 13:20:18.000000,2020-08-16 13:36:18.000000
106257848.0,11.001148899255,-74.808211277281,10.9964682,-74.8201284,2020-08-16 13:50:08.384882,2020-08-16 13:49:19.000000,2020-08-16 13:59:19.000000,2020-08-16 13:41:48.000000,2020-08-16 13:57:48.000000
106246740.0,11.013173492176,-74.827723620867,10.9899372,-74.8059398,2020-08-16 13:40:08.011065,2020-08-16 13:45:14.000000,2020-08-16 13:55:14.000000,2020-08-16 13:20:29.000000,2020-08-16 13:36:29.000000
106254945.0,10.99711,-74.817206,11.0005507,-74.8310032,2020-08-16 13:38:07.664009,2020-08-16 13:54:40.000000,2020-08-16 14:04:40.000000,2020-08-16 13:36:06.000000,2020-08-16 13:52:06.000000
106256614.0,11.005154,-74.826668728836,11.020654,-74.856868,2020-08-16 13:51:07.885316,2020-08-16 13:56:39.000000,2020-08-16 14:06:39.000000,2020-08-16 14:00:25.000000,2020-08-16 14:16:25.000000
106252142.0,11.020812,-74.816503,11.0163325,-74.811905,2020-08-16 13:36:08.743546,2020-08-16 13:35:10.000000,2020-08-16 13:45:10.000000,2020-08-16 13:30:38.000000,2020-08-16 13:46:38.000000
106259467.0,11.008631688941,-74.825572014611,11.003337,-74.833996,2020-08-16 14:00:06.305019,2020-08-16 13:59:09.000000,2020-08-16 14:09:09.000000,2020-08-16 13:45:09.000000,2020-08-16 14:01:09.000000
106265967.0,11.000586226746,-74.809034308616,10.99698973401,-74.815171547234,2020-08-16 14:08:07.830810,2020-08-16 14:06:59.000000,2020-08-16 14:16:59.000000,2020-08-16 13:58:09.000000,2020-08-16 14:14:09.000000
106248941.0,10.9902,-74.78886,10.9760955,-74.7906455,2020-08-16 13:20:07.152781,2020-08-16 13:19:42.000000,2020-08-16 13:29:42.000000,2020-08-16 13:24:35.000000,2020-08-16 13:40:35.000000
106260030.0,11.023244,-74.861943,11.027562692602,-74.861315600574,2020-08-16 13:45:07.791962,2020-08-16 13:44:50.000000,2020-08-16 13:54:50.000000,2020-08-16 13:46:17.000000,2020-08-16 14:02:17.000000
106259761.0,11.00334049361,-74.808099976687,10.998567,-74.83022,2020-08-16 13:52:08.440278,2020-08-16 13:51:04.000000,2020-08-16 14:01:04.000000,2020-08-16 13:54:43.000000,2020-08-16 14:10:43.000000
106244946.0,11.005161,-74.802396,11.022907743526,-74.815905801952,2020-08-16 13:32:08.708499,2020-08-16 13:31:14.000000,2020-08-16 13:41:14.000000,2020-08-16 13:17:01.000000,2020-08-16 13:33:01.000000
106249711.0,10.926786101874,-74.780719603267,10.9256338,-74.777567,2020-08-16 13:25:07.626104,2020-08-16 13:24:36.000000,2020-08-16 13:34:36.000000,2020-08-16 13:25:59.000000,2020-08-16 13:41:59.000000
106244010.0,11.000471,-74.825192,11.009368,-74.81103,2020-08-16 13:26:10.799645,2020-08-16 13:25:01.000000,2020-08-16 13:35:01.000000,2020-08-16 13:15:13.000000,2020-08-16 13:31:13.000000
106261593.0,11.006093,-74.826478,11.0146601,-74.8192388,2020-08-16 13:50:08.384999,2020-08-16 13:49:41.000000,2020-08-16 13:59:41.000000,2020-08-16 13:49:33.000000,2020-08-16 14:05:33.000000
106253911.0,11.013526,-74.827335,11.0086028,-74.8341172,2020-08-16 13:22:06.796802,2020-08-16 13:21:45.000000,2020-08-16 13:31:45.000000,2020-08-16 13:34:08.000000,2020-08-16 13:50:08.000000
106257874.0,11.018644,-74.805497,11.006137,-74.81559,2020-08-16 13:46:06.380080,2020-08-16 13:57:47.000000,2020-08-16 14:07:47.000000,2020-08-16 13:50:52.000000,2020-08-16 14:06:52.000000
106266414.0,11.015595,-74.82576,11.003996,-74.835124,2020-08-16 13:54:09.851275,2020-08-16 13:53:10.000000,2020-08-16 14:03:10.000000,2020-08-16 13:58:59.000000,2020-08-16 14:14:59.000000
106260652.0,10.989279,-74.813545,10.976121,-74.812157,2020-08-16 13:55:08.096868,2020-08-16 13:54:08.000000,2020-08-16 14:04:08.000000,2020-08-16 13:47:35.000000,2020-08-16 14:03:35.000000
106262627.0,10.961844,-74.796975,10.9684669,-74.7889493,2020-08-16 13:53:08.715763,2020-08-16 13:52:10.000000,2020-08-16 14:02:10.000000,2020-08-16 13:51:34.000000,2020-08-16 14:07:34.000000
106261027.0,11.010363867163,-74.812464346892,10.991298215214,-74.819074831903,2020-08-16 13:44:06.301946,2020-08-16 13:43:20.000000,2020-08-16 13:53:20.000000,2020-08-16 13:48:21.000000,2020-08-16 14:04:21.000000
